271,KHM,Cambodia,KHM03,Kampong Cham,KHM0312,Ponhea Kraek,KHM031203,Kak
272,KHM,Cambodia,KHM03,Kampong Cham,KHM0312,Ponhea Kraek,KHM031208,Trapeang Phlong
273,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031302,Boeng Nay
274,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031313,Thma Pun
275,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031306,Krouch
276,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031305,Kor
277,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031315,Trapeang Preah
278,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031301,Baray
279,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031310,Sour Saen
280,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031309,Prey Chhor
281,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031304,Khvet Thum
282,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031307,Lvea
283,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031303,Chrey Vien
284,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031312,Srangae
285,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031308,Mien
286,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031311,Samraong
287,KHM,Cambodia,KHM03,Kampong Cham,KHM0313,Prey Chhor,KHM031314,Tong Rong
288,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031411,Ruessei Srok
289,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031413,Svay Sach Phnum
290,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031404,Kaoh  Andaet
291,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031410,Preaek Rumdeng
292,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031408,Preaek Dambouk
293,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031406,Pteah Kandal
294,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031401,Baray
295,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031409,Preaek Pou
296,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031405,Mean Chey
297,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031407,Pram Yam
298,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031412,Svay Pou
299,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031403,Khnar Sa
300,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031414,Tong Tralach
301,KHM,Cambodia,KHM03,Kampong Cham,KHM0314,Srei Santhor,KHM031402,Chi Bal
302,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031514,Tuol Sambuor
303,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031506,Ou Mlu
304,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031503,Dang Kdar
305,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031501,Areaks Tnaot
306,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031504,Khpob Ta Nguon
307,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031510,Preaek Kak
308,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031505,Me Sar Chrey
309,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031507,Peam Kaoh Sna
310,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031508,Preah Andoung
311,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031512,Soupheas
312,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031513,Tuol Preah Khleang
313,KHM,Cambodia,KHM03,Kampong Cham,KHM0315,Stueng Trang,KHM031509,Preaek Bak
314,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031615,Peam Chileang
315,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031616,Roka Po Pram
316,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031621,Thma Pechr
317,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031602,Boeng Pruol
318,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031605,Chirou Muoy
319,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031612,Kor
320,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031606,Chirou Pir
321,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031622,Tonle Bet
322,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031608,Chob
323,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031613,Lngieng
324,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031618,Sralab
325,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031614,Moung Riev
326,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031604,Chikor
327,KHM,Cambodia,KHM03,Kampong Cham,KHM0316,Tboung Khmum,KHM031601,Anhchaeum
328,KHM,Cambodia,KHM03,Kampong Cham,KHM0317,Krong Suong,KHM031702,Vihear Luong
329,KHM,Cambodia,KHM03,Kampong Cham,KHM0317,Krong Suong,KHM031701,Suong
330,KHM,Cambodia,KHM03,Kampong Cham,KHM0305,Krong Kampong Cham,KHM030501,Boeng Kok
331,KHM,Cambodia,KHM03,Kampong Cham,KHM0305,Krong Kampong Cham,KHM030502,Kampong Cham
332,KHM,Cambodia,KHM03,Kampong Cham,KHM0305,Krong Kampong Cham,KHM030504,Veal Vong
333,KHM,Cambodia,KHM03,Kampong Cham,KHM0305,Krong Kampong Cham,KHM030503,Sambuor Meas
334,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040404,Phlov Tuk
335,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040401,Chranouk
336,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040102,Chhnok Tru
337,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040406,Pralay Meas
338,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040111,Trapeang Chan
339,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040103,Chak
340,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040104,Khon Rang
341,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040402,Dar
342,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040110,Ponley
343,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040105,Kampong Preah Kokir
344,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040107,Phsar
345,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040109,Popel
346,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040108,Pech Changvar
347,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040106,Melum
348,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040405,Pou
349,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040407,Samraong Saen
350,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0401,Baribour,KHM040101,Anhchanh Rung
351,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040408,Svay Rumpear
352,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040612,Svay Chrum
353,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040608,Prasneb
354,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0408,Tuek Phos,KHM040806,Krang Skear
355,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040409,Trangel
356,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040602,Banteay Preal
357,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0403,Krong Kampong Chhnang,KHM040301,Phsar Chhnang
358,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0403,Krong Kampong Chhnang,KHM040304,Khsam
359,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0404,Kampong Leaeng,KHM040403,Kampong Hau
360,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040607,Pongro
361,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0402,Chol Kiri,KHM040204,Peam Chhkaok
362,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040611,Srae Thmei
363,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0403,Krong Kampong Chhnang,KHM040302,Kampong Chhnang
364,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0403,Krong Kampong Chhnang,KHM040303,Ph'er
365,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0402,Chol Kiri,KHM040203,Kampong Os
366,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040606,Krang Leav
367,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040604,Chrey Bak
368,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040605,Kouk Banteay
369,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0402,Chol Kiri,KHM040205,Prey Kri
370,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0402,Chol Kiri,KHM040201,Chol Sar
371,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040601,Andoung Snay
372,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040610,Rolea B'ier
373,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040609,Prey Mul
374,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0408,Tuek Phos,KHM040807,Tang Krasang
375,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040603,Cheung Kreav
376,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0408,Tuek Phos,KHM040802,Chieb
377,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0402,Chol Kiri,KHM040202,Kaoh
378,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0408,Tuek Phos,KHM040805,Khlong Popok
379,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0406,Rolea B'ier,KHM040613,Tuek Hout
380,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040508,Saeb
381,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040501,Ampil Tuek
382,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0408,Tuek Phos,KHM040801,Akphivoadth
383,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040502,Chhuk Sa
384,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040509,Ta Ches
385,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040702,Khnar Chhmar
386,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0408,Tuek Phos,KHM040803,Chaong Maong
387,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0408,Tuek Phos,KHM040808,Tuol Khpos
388,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0408,Tuek Phos,KHM040804,Kbal Tuek
389,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040510,Thma Edth
390,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040503,Chres
391,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040703,Krang Lvea
392,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040709,Thlok Vien
393,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040504,Kampong Tralach
394,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040506,Ou Ruessei
395,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040507,Peani
396,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040708,Tbaeng Khpos
397,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040705,Sedthei
398,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0405,Kampong Tralach,KHM040505,Longveaek
399,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040707,Svay Chuk
400,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040706,Svay
401,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040704,Peam
402,KHM,Cambodia,KHM04,Kampong Chhnang,KHM0407,Sameakki Mean Chey,KHM040701,Chhean Laeung
403,KHM,Cambodia,KHM05,Kampong Speu,KHM0504,Aoral,KHM050403,Trapeang Chour
404,KHM,Cambodia,KHM05,Kampong Speu,KHM0508,Thpong,KHM050801,Amleang
405,KHM,Cambodia,KHM05,Kampong Speu,KHM0504,Aoral,KHM050405,Ta Sal
406,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050511,Veang Chas
407,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050507,Preah Srae
408,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050510,Veal  Pung
409,KHM,Cambodia,KHM05,Kampong Speu,KHM0508,Thpong,KHM050807,Veal Pon
410,KHM,Cambodia,KHM05,Kampong Speu,KHM0508,Thpong,KHM050802,Monourom
411,KHM,Cambodia,KHM05,Kampong Speu,KHM0508,Thpong,KHM050804,Prambei Mum
412,KHM,Cambodia,KHM05,Kampong Speu,KHM0504,Aoral,KHM050404,Sangkae Satob
413,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050509,Trach Tong
414,KHM,Cambodia,KHM05,Kampong Speu,KHM0508,Thpong,KHM050805,Rung Roeang
415,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050504,Khsem Khsan
416,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050506,Mean Chey
417,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050501,Chant Saen
418,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050512,Yutth Sameakki
419,KHM,Cambodia,KHM05,Kampong Speu,KHM0508,Thpong,KHM050808,Yea Angk
420,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050502,Cheung Roas
421,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050513,Damnak Reang
422,KHM,Cambodia,KHM05,Kampong Speu,KHM0504,Aoral,KHM050401,Haong Samnam
423,KHM,Cambodia,KHM05,Kampong Speu,KHM0504,Aoral,KHM050402,Reaksmei Sameakki
424,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050508,Prey Krasang
425,KHM,Cambodia,KHM05,Kampong Speu,KHM0508,Thpong,KHM050806,Toap Mean
426,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050505,Krang Chek
427,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050514,Peang Lvea
428,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050515,Phnum Touch
429,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050714,Tumpoar Meas
430,KHM,Cambodia,KHM05,Kampong Speu,KHM0505,Odongk,KHM050503,Chumpu Proeks
431,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050703,Khtum Krang
432,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050705,Pneay
433,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050708,Sambour
434,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050707,Samraong Tong
435,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050605,Krang Dei Vay
436,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050711,Tang Krouch
437,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050715,Voa Sa
438,KHM,Cambodia,KHM05,Kampong Speu,KHM0502,Krong Chbar Mon,KHM050201,Chbar Mon
439,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050713,Trapeang Kong
440,KHM,Cambodia,KHM05,Kampong Speu,KHM0502,Krong Chbar Mon,KHM050203,Roka Thum
441,KHM,Cambodia,KHM05,Kampong Speu,KHM0502,Krong Chbar Mon,KHM050204,Sopoar Tep
442,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050610,Tang Samraong
443,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050701,Roleang Chak
444,KHM,Cambodia,KHM05,Kampong Speu,KHM0502,Krong Chbar Mon,KHM050202,Kandaol Dom
445,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050706,Roleang Kreul
446,KHM,Cambodia,KHM05,Kampong Speu,KHM0502,Krong Chbar Mon,KHM050205,Svay Kravan
447,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050611,Tang Sya
448,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050702,Kahaeng
449,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050606,Moha Sang
450,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050608,Prey Rumduol
451,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050305,Preah Nipean
452,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050308,Roka Kaoh
453,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050710,Skuh
454,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050709,Saen Dei
455,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050601,Chambak
456,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050712,Thommoda Ar
457,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050313,Veal
458,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050604,Kiri Voan
459,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050301,Angk Popel
460,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050304,Pechr Muni
461,KHM,Cambodia,KHM05,Kampong Speu,KHM0507,Samraong Tong,KHM050704,Krang Ampil
462,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050613,Traeng Trayueng
463,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050306,Prey Nheat
464,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050607,Ou
465,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050311,Srang
466,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050312,Tuek L'ak
467,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050609,Prey Kmeng
468,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050302,Chongruk
469,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050602,Choam Sangkae
470,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050110,Svay Chacheb
471,KHM,Cambodia,KHM05,Kampong Speu,KHM0506,Phnum Sruoch,KHM050603,Dambouk Rung
472,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050112,Tuol Sala
473,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050310,Snam Krapeu
474,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050114,Svay Rumpea
475,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050303,Moha Ruessei
476,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050309,Sdok
477,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050115,Preah Khae
478,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050102,Kat Phluk
479,KHM,Cambodia,KHM05,Kampong Speu,KHM0503,Kong Pisei,KHM050307,Prey Vihear
480,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050113,Kak
481,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050104,Pheakdei
482,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050105,Pheari Mean Chey
483,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050109,Pou Mreal
484,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050111,Tuol Ampil
485,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050101,Basedth
486,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050103,Nitean
487,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050106,Phong
488,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050107,Pou Angkrang
489,KHM,Cambodia,KHM05,Kampong Speu,KHM0501,Basedth,KHM050108,Pou Chamraeun
490,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060602,Dang Kambet
491,KHM,Cambodia,KHM06,Kampong Thom,KHM0604,Prasat Ballangk,KHM060404,Sa Kream
492,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060604,Mean Ritth
493,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060808,Popok
494,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060607,Sandan
495,KHM,Cambodia,KHM06,Kampong Thom,KHM0604,Prasat Ballangk,KHM060402,Kraya
496,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060606,Ngan
497,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060605,Mean Chey
498,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060809,Pralay
499,KHM,Cambodia,KHM06,Kampong Thom,KHM0604,Prasat Ballangk,KHM060405,Sala Visai
500,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060813,Trea
501,KHM,Cambodia,KHM06,Kampong Thom,KHM0604,Prasat Ballangk,KHM060403,Phan Nheum
502,KHM,Cambodia,KHM06,Kampong Thom,KHM0604,Prasat Ballangk,KHM060407,Tuol Kreul
503,KHM,Cambodia,KHM06,Kampong Thom,KHM0604,Prasat Ballangk,KHM060406,Sameakki
504,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060601,Chheu Teal
505,KHM,Cambodia,KHM06,Kampong Thom,KHM0604,Prasat Ballangk,KHM060401,Doung
506,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060608,Sochet
507,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060609,Tum Ring
508,KHM,Cambodia,KHM06,Kampong Thom,KHM0605,Prasat Sambour,KHM060503,Sambour
509,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060804,Kampong Chen Cheung
510,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060801,Banteay Stoung
511,KHM,Cambodia,KHM06,Kampong Thom,KHM0606,Sandan,KHM060603,Klaeng
512,KHM,Cambodia,KHM06,Kampong Thom,KHM0605,Prasat Sambour,KHM060501,Chhuk
513,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060810,Preah Damrei
514,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060202,Damrei Slab
515,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060806,Msar Krang
516,KHM,Cambodia,KHM06,Kampong Thom,KHM0605,Prasat Sambour,KHM060502,Koul
517,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060811,Rung Roeang
518,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060205,Ni Pechr
519,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060805,Kampong Chen Tboung
520,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060812,Samprouch
521,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060803,Chamnar Leu
522,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060802,Chamnar Kraom
523,KHM,Cambodia,KHM06,Kampong Thom,KHM0608,Stoung,KHM060807,Peam Bang
524,KHM,Cambodia,KHM06,Kampong Thom,KHM0605,Prasat Sambour,KHM060504,Sraeung
525,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060208,Tbaeng
526,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060209,Trapeang Ruessei
527,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060207,San Kor
528,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060201,Chey
529,KHM,Cambodia,KHM06,Kampong Thom,KHM0605,Prasat Sambour,KHM060505,Tang Krasau
530,KHM,Cambodia,KHM06,Kampong Thom,KHM0607,Santuk,KHM060701,Boeng Lvea
531,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060204,Kampong Svay
532,KHM,Cambodia,KHM06,Kampong Thom,KHM0607,Santuk,KHM060705,Kraya
533,KHM,Cambodia,KHM06,Kampong Thom,KHM0607,Santuk,KHM060709,Ti Pou
534,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060206,Phat Sanday
535,KHM,Cambodia,KHM06,Kampong Thom,KHM0602,Kampong Svay,KHM060203,Kampong Kou
